tract_fips,population,lat,lon,California County,nearest_station_km,access_all_5km,access_nevi_5km,gini_all_5km,gini_nevi_5km,access_all_5km_pct,access_nevi_5km_pct
6037229200,5072,33.9982715,-118.2608283,Los Angeles,0.436969878,0.001325166,0,0.998590936,0.999997162,0.365023474,0.328638498
6037229300,5715,33.9979135,-118.2706778,Los Angeles,0.635190983,0.00122755,0,0.998590936,0.999997162,0.338028169,0.328638498
6037229410,3697,33.9922359,-118.2695618,Los Angeles,0.971011731,0.001244629,0,0.998590936,0.999997162,0.341549296,0.328638498
6037229420,4759,33.9925311,-118.2608177,Los Angeles,0.668641051,0.001351753,0,0.998590936,0.999997162,0.373239437,0.328638498
6037231100,3474,34.0152478,-118.2765579,Los Angeles,0.510694446,0.001339617,0,0.998590936,0.999997162,0.370892019,0.328638498
6037231210,4040,34.0145285,-118.2980282,Los Angeles,0.208372761,0.000604197,0,0.998590936,0.999997162,0.16314554,0.328638498
6037231220,4653,34.0145635,-118.2893753,Los Angeles,0.338514586,0.000847052,0,0.998590936,0.999997162,0.23943662,0.328638498
6037231300,5754,34.0145164,-118.304538,Los Angeles,0.48958555,0.000851029,0,0.998590936,0.999997162,0.241784038,0.328638498
6037231400,4745,34.0145548,-118.3129995,Los Angeles,0.68406854,0.000840155,0,0.998590936,0.999997162,0.234741784,0.328638498
6037231500,5396,34.0072777,-118.3108266,Los Angeles,0.851657875,0.000721855,0,0.998590936,0.999997162,0.207746479,0.328638498
6037231600,7420,34.0072734,-118.2980319,Los Angeles,0.519390992,0.000852815,0,0.998590936,0.999997162,0.242957746,0.328638498
6037231710,4165,34.0073136,-118.2893576,Los Angeles,0.081381022,0.001066519,0,0.998590936,0.999997162,0.288732394,0.328638498
6037231720,4934,34.0074463,-118.284071,Los Angeles,0.555239721,0.000991972,0,0.998590936,0.999997162,0.264084507,0.328638498
6037231800,5436,34.0074446,-118.2774651,Los Angeles,0.615531858,0.000923811,0,0.998590936,0.999997162,0.251173709,0.328638498
6037231900,6162,33.9997716,-118.2773419,Los Angeles,0.248369011,0.001176903,0,0.998590936,0.999997162,0.325117371,0.328638498
6037232110,3038,33.9994947,-118.2893178,Los Angeles,0.382056488,0.001298325,0,0.998590936,0.999997162,0.353286385,0.328638498
6037232120,5567,33.9996748,-118.2839315,Los Angeles,0.492945654,0.000862473,0,0.998590936,0.999997162,0.245305164,0.328638498
6037232200,3487,34.0017243,-118.2978735,Los Angeles,0.919860575,0.001568058,0,0.998590936,0.999997162,0.426056338,0.328638498
6037232300,6006,33.9974228,-118.2981841,Los Angeles,1.041356962,0.001162566,0,0.998590936,0.999997162,0.319248826,0.328638498
6037232400,7361,33.9993836,-118.3108346,Los Angeles,1.181217386,0.00206073,0,0.998590936,0.999997162,0.550469484,0.328638498
6037232500,4940,33.9920834,-118.3108167,Los Angeles,0.743748964,0.001911458,0,0.998590936,0.999997162,0.524647887,0.328638498
6037232600,6833,33.9920924,-118.2979984,Los Angeles,0.656535825,0.003541675,0,0.998590936,0.999997162,0.753521127,0.328638498
6037232700,6568,33.9923462,-118.2858532,Los Angeles,0.285655191,0.018497857,0.001214821,0.998590936,0.999997162,0.983568075,0.995305164
6037232800,4489,33.9923979,-118.2771882,Los Angeles,0.530838388,0.004174127,0,0.998590936,0.999997162,0.798122066,0.328638498
6037234000,5417,34.0120868,-118.3214867,Los Angeles,0.267080077,0.004042006,0,0.998590936,0.999997162,0.788732394,0.328638498
6037234200,2424,34.0164074,-118.3311523,Los Angeles,0.54878987,0.001240031,0,0.998590936,0.999997162,0.340375587,0.328638498
6037234300,3805,34.0073786,-118.329022,Los Angeles,0.16367256,0.001512682,0,0.998590936,0.999997162,0.409624413,0.328638498
6037234501,2845,33.9974948,-118.3244351,Los Angeles,0.291460329,0.001508837,3.36E-05,0.998590936,0.999997162,0.406103286,0.872652582
6037234502,3017,34.0018666,-118.3244227,Los Angeles,0.197372376,0.001638645,0,0.998590936,0.999997162,0.451877934,0.328638498
6037234600,4908,33.9920177,-118.327561,Los Angeles,0.815870706,0.001614271,0,0.998590936,0.999997162,0.443661972,0.328638498
6037234700,3690,33.9872213,-118.3276852,Los Angeles,0.924445309,0.001393628,0,0.998590936,0.999997162,0.381455399,0.328638498
6037234800,3317,33.9818234,-118.3220826,Los Angeles,0.834049964,0.001748362,3.36E-05,0.998590936,0.999997162,0.483568075,0.872652582
6037234901,3321,33.9817876,-118.3286609,Los Angeles,0.696436402,0.001375748,3.36E-05,0.998590936,0.999997162,0.377934272,0.872652582
6037234902,4088,33.9822575,-118.3340918,Los Angeles,0.798500993,0.001294682,0,0.998590936,0.999997162,0.352112676,0.328638498
6037235201,2682,33.9745535,-118.3221148,Los Angeles,0.309026686,0.002124581,3.36E-05,0.998590936,0.999997162,0.562206573,0.872652582
6037235202,4331,33.9730801,-118.330376,Los Angeles,0.072720781,0.001844066,3.36E-05,0.998590936,0.999997162,0.505868545,0.872652582
6037236100,6170,34.0126393,-118.3402132,Los Angeles,0.214540441,0.002428682,3.36E-05,0.998590936,0.999997162,0.610328638,0.872652582
6037236202,5764,34.0170719,-118.3530792,Los Angeles,0.196189666,0.003198165,3.36E-05,0.998590936,0.999997162,0.710093897,0.872652582
6037236203,3118,34.0184552,-118.3467706,Los Angeles,0.61787052,0.004759951,3.36E-05,0.998590936,0.999997162,0.820422535,0.872652582
6037236204,3109,34.0147165,-118.3491896,Los Angeles,0.41713195,0.004270746,3.36E-05,0.998590936,0.999997162,0.805164319,0.872652582
6037237101,4409,33.9856234,-118.2913772,Los Angeles,0.482411665,0.00584474,3.36E-05,0.998590936,0.999997162,0.88028169,0.872652582
6037237102,3407,33.9857553,-118.2837235,Los Angeles,0.384091007,0.00429263,0,0.998590936,0.999997162,0.807511737,0.328638498
6037237201,3814,33.9857256,-118.2991149,Los Angeles,0.856436191,0.004582493,3.36E-05,0.998590936,0.999997162,0.812206573,0.872652582
6037237202,4556,33.9863341,-118.3100903,Los Angeles,0.662487067,0.003536382,0,0.998590936,0.999997162,0.751173709,0.328638498
6037237300,5311,33.9782833,-118.3110714,Los Angeles,0.28142527,0.002975595,3.36E-05,0.998590936,0.999997162,0.681924883,0.872652582
6037237401,4217,33.9784675,-118.2948084,Los Angeles,1.179234037,0.002978752,3.36E-05,0.998590936,0.999997162,0.683098592,0.872652582
6037237402,3335,33.9784618,-118.3013342,Los Angeles,0.720110812,0.003269465,0,0.998590936,0.999997162,0.721830986,0.328638498
6037237500,2922,33.9783023,-118.2893094,Los Angeles,0.686849766,0.002755271,0,0.998590936,0.999997162,0.658450704,0.328638498
6037237600,4101,33.9785135,-118.283872,Los Angeles,0.299546201,0.002728598,0,0.998590936,0.999997162,0.656103286,0.328638498
6037237710,4410,33.9726959,-118.2861364,Los Angeles,0.519584817,0.002651993,0,0.998590936,0.999997162,0.64084507,0.328638498
6037237720,3707,33.9692863,-118.2861511,Los Angeles,0.747101695,0.002211966,0,0.998590936,0.999997162,0.572769953,0.328638498
6037237800,3796,33.9709601,-118.2981214,Los Angeles,1.057193978,0.001121931,0,0.998590936,0.999997162,0.306338028,0.328638498
6037237900,4405,33.9709293,-118.3111925,Los Angeles,0.578336184,0.00162474,0,0.998590936,0.999997162,0.44600939,0.328638498
6037238000,6174,33.9472944,-118.3097251,Los Angeles,0.308653203,0.003078063,0,0.998590936,0.999997162,0.694835681,0.328638498
6037238100,5163,33.963628,-118.3111989,Los Angeles,0.557813743,0.002533163,0,0.998590936,0.999997162,0.631455399,0.328638498
6037238200,5565,33.9634958,-118.2979777,Los Angeles,0.588807911,0.001594706,0,0.998590936,0.999997162,0.437793427,0.328638498
6037238310,5002,33.9660436,-118.2861074,Los Angeles,0.540829465,0.002342562,3.36E-05,0.998590936,0.999997162,0.59741784,0.872652582
6037238320,3804,33.9621528,-118.2861548,Los Angeles,0.360693652,0.001699399,0,0.998590936,0.999997162,0.475352113,0.328638498
6037238400,4694,33.9563491,-118.3089917,Los Angeles,0.052628499,0.00170934,0,0.998590936,0.999997162,0.477699531,0.328638498
6037239201,3753,33.9857805,-118.2771699,Los Angeles,0.573518144,0.001657488,0,0.998590936,0.999997162,0.457746479,0.328638498
6037239202,5999,33.9856783,-118.2649765,Los Angeles,0.918069094,0.001726854,0,0.998590936,0.999997162,0.480046948,0.328638498
6037239310,4501,33.9785291,-118.2773062,Los Angeles,0.479377356,0.001299971,0,0.998590936,0.999997162,0.354460094,0.328638498
6037239320,4086,33.9785676,-118.2717384,Los Angeles,0.374039149,0.001266663,0,0.998590936,0.999997162,0.343896714,0.328638498
6037239330,2458,33.9783876,-118.2631029,Los Angeles,0.428588354,0.001302243,0,0.998590936,0.999997162,0.356807512,0.328638498
6037239501,3729,33.9729857,-118.2628927,Los Angeles,0.179001007,0.001315978,0,0.998590936,0.999997162,0.360328638,0.328638498
6037239502,4016,33.9693296,-118.2630441,Los Angeles,0.580358698,0.001458927,0,0.998590936,0.999997162,0.395539906,0.328638498
6037239601,3682,33.9728371,-118.2752977,Los Angeles,0.335084255,0.001326351,0,0.998590936,0.999997162,0.366197183,0.328638498
6037239602,4016,33.9694507,-118.2749023,Los Angeles,0.383908933,0.001132341,0,0.998590936,0.999997162,0.309859155,0.328638498
6037239701,5134,33.966092,-118.2752632,Los Angeles,0.647825453,0.001179509,0,0.998590936,0.999997162,0.32629108,0.328638498
6037239702,4334,33.962202,-118.2750006,Los Angeles,1.001826927,0.000642147,0,0.998590936,0.999997162,0.185446009,0.328638498
6037239801,3705,33.9660533,-118.2629318,Los Angeles,0.944730584,0.000663964,0,0.998590936,0.999997162,0.192488263,0.328638498
6037239802,5461,33.962408,-118.2629489,Los Angeles,1.349731208,0.000284699,0,0.998590936,0.999997162,0.031690141,0.328638498
6037240010,3737,33.9583159,-118.2637832,Los Angeles,1.327300037,0.000291666,0,0.998590936,0.999997162,0.039906103,0.328638498
6037240020,5223,33.9542444,-118.2638081,Los Angeles,0.878901758,0.000287947,0,0.998590936,0.999997162,0.036384977,0.328638498
6037240200,5159,33.9560337,-118.2761415,Los Angeles,0.626574123,0.000286313,0,0.998590936,0.999997162,0.034624413,0.328638498
6037240300,5637,33.9564095,-118.2861229,Los Angeles,0.123976381,0.000286313,0,0.998590936,0.999997162,0.034624413,0.328638498
6037240401,6379,33.949919,-118.2857119,Los Angeles,0.463359026,0.000286032,0,0.998590936,0.999997162,0.03286385,0.328638498
6037240402,3763,33.9446893,-118.2854788,Los Angeles,0.109415109,0.000551346,0,0.998590936,0.999997162,0.142018779,0.328638498
6037240500,7326,33.9469248,-118.275663,Los Angeles,0.941453559,0.000368375,0,0.998590936,0.999997162,0.055164319,0.328638498
6037240600,6167,33.946945,-118.2684059,Los Angeles,0.275914876,0.000357227,0,0.998590936,0.999997162,0.052816901,0.328638498
6037240700,6596,33.9470153,-118.2593919,Los Angeles,0.564212073,0.000300919,0,0.998590936,0.999997162,0.04342723,0.328638498
6037240800,4341,33.9397052,-118.261893,Los Angeles,0.820628984,0.00032628,0,0.998590936,0.999997162,0.050469484,0.328638498
6037240900,6736,33.9346821,-118.2606543,Los Angeles,0.684627477,0.000270429,0,0.998590936,0.999997162,0.026995305,0.328638498
6037241001,4197,33.9296426,-118.2679732,Los Angeles,0.758105411,0.000266857,0,0.998590936,0.999997162,0.025821596,0.328638498
6037241002,4144,33.925262,-118.2614031,Los Angeles,1.455890044,0.000266516,0,0.998590936,0.999997162,0.024647887,0.328638498
6037241110,3356,33.936494,-118.2716976,Los Angeles,0.19418905,0.000257812,0,0.998590936,0.999997162,0.018779343,0.328638498
6037241120,5146,33.9364442,-118.2768346,Los Angeles,0.12647587,0.000240525,0,0.998590936,0.999997162,0.014084507,0.328638498
6037241201,3015,33.9402403,-118.2858348,Los Angeles,0.476448753,0.000217635,0,0.998590936,0.999997162,0.009389671,0.328638498
6037241202,5776,33.9334324,-118.2857509,Los Angeles,0.309368307,0.000212591,0,0.998590936,0.999997162,0.008215962,0.328638498
6037241300,2480,33.9261331,-118.2862377,Los Angeles,0.693977207,0.000266115,0,0.998590936,0.999997162,0.022300469,0.328638498
6037241400,3785,33.92558,-118.2755609,Los Angeles,0.894982301,0.000446555,0,0.998590936,0.999997162,0.093309859,0.328638498
6037242000,4189,33.9392821,-118.2502155,Los Angeles,0.429292287,0.000446555,0,0.998590936,0.999997162,0.093309859,0.328638498
6037242100,2852,33.945396,-118.2336329,Los Angeles,0.370921444,0.000433943,0,0.998590936,0.999997162,0.083333333,0.328638498
6037242200,6402,33.9486636,-118.2391843,Los Angeles,0.372836618,0.000199622,0,0.998590936,0.999997162,0.005868545,0.328638498
6037242300,4952,33.948506,-118.2461145,Los Angeles,0.315526756,0.000445447,0,0.998590936,0.999997162,0.089201878,0.328638498
6037242600,4756,33.932376,-118.2502423,Los Angeles,0.568843931,0.000440641,0,0.998590936,0.999997162,0.08685446,0.328638498
6037242700,6035,33.9363535,-118.2426486,Los Angeles,0.444388868,0.000356774,0,0.998590936,0.999997162,0.051643192,0.328638498
6037243000,6829,33.9395183,-118.2336919,Los Angeles,0.854326891,0.000203865,0,0.998590936,0.999997162,0.007042254,0.328638498
6037243100,6772,33.9327963,-118.2350934,Los Angeles,0.399464963,0.000255538,0,0.998590936,0.999997162,0.017605634,0.328638498
6037269601,3393,34.0418546,-118.3794518,Los Angeles,0.509169732,0.000482068,0,0.998590936,0.999997162,0.110328638,0.328638498
6037269700,3546,34.036336,-118.387153,Los Angeles,0.68327558,0.000547204,0,0.998590936,0.999997162,0.139671362,0.328638498
6037270100,4202,34.0273439,-118.3959685,Los Angeles,0.183340195,0.000531128,0,0.998590936,0.999997162,0.134976526,0.328638498
6037270300,2542,34.0405392,-118.3718243,Los Angeles,0.352848101,0.000559057,0,0.998590936,0.999997162,0.146713615,0.328638498
6037277200,2196,33.9526287,-118.3822385,Los Angeles,0.045692736,0.000519512,0,0.998590936,0.999997162,0.129107981,0.328638498
6037277400,909,33.9490354,-118.3743486,Los Angeles,0.465632354,0.00052441,0,0.998590936,0.999997162,0.132629108,0.328638498
6037291110,4391,33.9200912,-118.2868209,Los Angeles,0.349559068,0.000634858,0,0.998590936,0.999997162,0.178403756,0.328638498
6037291120,2407,33.9127934,-118.2869247,Los Angeles,0.925677933,0.000894093,0,0.998590936,0.999997162,0.247652582,0.328638498
6037291130,3626,33.9024424,-118.2871419,Los Angeles,0.728263171,0.001029706,0,0.998590936,0.999997162,0.275821596,0.328638498
6037291210,5768,33.8886904,-118.2870814,Los Angeles,0.640502056,0.001037468,0,0.998590936,0.999997162,0.281690141,0.328638498
6037291220,3640,33.8771395,-118.286709,Los Angeles,1.367910372,0.001051724,0,0.998590936,0.999997162,0.284037559,0.328638498
6037291300,3037,33.86433,-118.2949002,Los Angeles,0.768413356,0.000702506,0,0.998590936,0.999997162,0.20657277,0.328638498
6037292000,6567,33.8484731,-118.3021541,Los Angeles,0.815650153,0.000820745,0,0.998590936,0.999997162,0.227699531,0.328638498
6037293201,6289,33.8308864,-118.30513,Los Angeles,0.263669973,0.000768958,0,0.998590936,0.999997162,0.220657277,0.328638498
6037293202,6740,33.820409,-118.3037589,Los Angeles,0.062894761,0.000829744,0,0.998590936,0.999997162,0.230046948,0.328638498
6037293302,5082,33.8016119,-118.3042086,Los Angeles,0.478108117,0.001164692,0,0.998590936,0.999997162,0.320422535,0.328638498
6037293304,4832,33.7926172,-118.3043149,Los Angeles,0.602352839,0.000391833,0,0.998590936,0.999997162,0.062206573,0.328638498
6037293307,2284,33.7873712,-118.3035314,Los Angeles,0.345532179,0.000486981,0,0.998590936,0.999997162,0.112676056,0.328638498
6037294110,4129,33.7979932,-118.260391,Los Angeles,0.277382577,0.000263713,0,0.998590936,0.999997162,0.021126761,0.328638498
6037294120,2687,33.7957797,-118.2475763,Los Angeles,1.045262561,0.000323494,0,0.998590936,0.999997162,0.049295775,0.328638498
6037294200,4874,33.7948377,-118.2693892,Los Angeles,0.674015875,0.00058215,0,0.998590936,0.999997162,0.153755869,0.328638498
6037294301,2471,33.7946618,-118.2795526,Los Angeles,0.529091656,0.000628766,0,0.998590936,0.999997162,0.177230047,0.328638498
6037294302,4382,33.7848764,-118.2782902,Los Angeles,0.554383239,0.000232367,0,0.998590936,0.999997162,0.012910798,0.328638498
6037294410,5079,33.794128,-118.2898931,Los Angeles,0.389749207,0.000223713,0,0.998590936,0.999997162,0.01056338,0.328638498
6037294421,2891,33.790373,-118.2975664,Los Angeles,0.227283421,0.000241986,0,0.998590936,0.999997162,0.015258216,0.328638498
6037294510,5082,33.7865877,-118.271694,Los Angeles,0.35968735,0.00023067,0,0.998590936,0.999997162,0.011737089,0.328638498
6037294520,3710,33.7868323,-118.2658196,Los Angeles,0.337742929,0.000428601,0,0.998590936,0.999997162,0.078638498,0.328638498
6037294610,4334,33.787324,-118.2581968,Los Angeles,0.491234172,0.000301494,0,0.998590936,0.999997162,0.044600939,0.328638498
6037294620,4683,33.7874696,-118.2479267,Los Angeles,1.249252128,0.000318543,0,0.998590936,0.999997162,0.048122066,0.328638498
6037294701,3099,33.7780161,-118.2549079,Los Angeles,0.663497121,0.00035818,0,0.998590936,0.999997162,0.05399061,0.328638498
6037294810,4278,33.7795265,-118.2714945,Los Angeles,0.801257137,0.000531596,0,0.998590936,0.999997162,0.136150235,0.328638498
6037294820,3473,33.7797819,-118.2656258,Los Angeles,0.281323516,0.000497111,0,0.998590936,0.999997162,0.117370892,0.328638498
6037294830,4134,33.7729434,-118.267011,Los Angeles,0.110205273,0.000475959,0,0.998590936,0.999997162,0.105633803,0.328638498
6037294900,3853,33.7748702,-118.2774453,Los Angeles,0.963489003,0.000447952,0,0.998590936,0.999997162,0.096244131,0.328638498
6037296210,3132,33.7476138,-118.2839528,Los Angeles,0.387704613,0.000407467,0,0.998590936,0.999997162,0.069248826,0.328638498
6037296220,4447,33.7410279,-118.2837798,Los Angeles,0.109695783,0.000422691,0,0.998590936,0.999997162,0.073943662,0.328638498
6037296500,3447,33.7480876,-118.2927139,Los Angeles,0.222267537,0.000461252,0,0.998590936,0.999997162,0.100938967,0.328638498
6037296600,5358,33.7397829,-118.2923625,Los Angeles,0.249752846,0.000462646,0,0.998590936,0.999997162,0.102112676,0.328638498
6037296901,4466,33.7301628,-118.2945655,Los Angeles,0.301896409,0.00042311,0,0.998590936,0.999997162,0.075117371,0.328638498
6037296902,4219,33.7344542,-118.2956244,Los Angeles,0.558108817,0.000424125,0,0.998590936,0.999997162,0.076877934,0.328638498
6037297110,4649,33.7346618,-118.284187,Los Angeles,0.285706459,0.000460845,0,0.998590936,0.999997162,0.099765258,0.328638498
6037297120,3053,33.7280812,-118.2850961,Los Angeles,0.421559876,0.000424125,0,0.998590936,0.999997162,0.076877934,0.328638498
6037297201,4505,33.7249036,-118.2914165,Los Angeles,0.168920866,0.00039282,0,0.998590936,0.999997162,0.063380282,0.328638498
6037301502,6750,34.1723661,-118.2886611,Los Angeles,0.995558052,0.000191687,0,0.998590936,0.999997162,0.004694836,0.328638498
6037301601,6112,34.1623874,-118.2865467,Los Angeles,0.520062388,0.000603129,0,0.998590936,0.999997162,0.161971831,0.328638498
6037301602,4446,34.1621154,-118.2987272,Los Angeles,0.490858665,0.000493537,0,0.998590936,0.999997162,0.115023474,0.328638498
6037301701,2962,34.1584908,-118.2746677,Los Angeles,0.461875041,0.000640549,0,0.998590936,0.999997162,0.183098592,0.328638498
6037301702,5835,34.1511527,-118.2691593,Los Angeles,0.250940934,0.000433226,0,0.998590936,0.999997162,0.082159624,0.328638498
6037301801,5258,34.1556466,-118.2596966,Los Angeles,0.075312063,0.000604957,0,0.998590936,0.999997162,0.164319249,0.328638498
6037301802,4516,34.1492141,-118.2597025,Los Angeles,0.243033533,0.00036972,0,0.998590936,0.999997162,0.056338028,0.328638498
6037301900,8192,34.1556019,-118.2464109,Los Angeles,0.484534113,0.000745364,0,0.998590936,0.999997162,0.215962441,0.328638498
6037302002,3949,34.1491687,-118.2505278,Los Angeles,0.245370816,0.000378512,0,0.998590936,0.999997162,0.057511737,0.328638498
6037302003,3665,34.1487828,-118.2439771,Los Angeles,0.321544754,0.000443378,0,0.998590936,0.999997162,0.088028169,0.328638498
6037302004,4151,34.1488475,-118.2387735,Los Angeles,0.695709104,0.000830335,0,0.998590936,0.999997162,0.231220657,0.328638498
6037302102,5946,34.1347576,-118.2363625,Los Angeles,0.886446194,0.000686777,0,0.998590936,0.999997162,0.200704225,0.328638498
6037302103,5430,34.1425784,-118.238019,Los Angeles,0.249719418,0.000667599,0,0.998590936,0.999997162,0.193661972,0.328638498
6037302104,4288,34.1454079,-118.2320864,Los Angeles,0.365362776,0.000685405,0,0.998590936,0.999997162,0.198356808,0.328638498
6037302201,4019,34.1444791,-118.2484454,Los Angeles,0.281737673,0.000431341,0,0.998590936,0.999997162,0.080985915,0.328638498
6037302202,5510,34.1407531,-118.2485559,Los Angeles,0.575104299,0.000618298,0,0.998590936,0.999997162,0.171361502,0.328638498
6037302301,3985,34.1446832,-118.2632446,Los Angeles,0.274250113,0.00064392,0,0.998590936,0.999997162,0.186619718,0.328638498
6037302302,5337,34.1403264,-118.261783,Los Angeles,0.303769981,0.000458362,0,0.998590936,0.999997162,0.09741784,0.328638498
6037302401,7395,34.1316179,-118.2597456,Los Angeles,0.456430241,0.000460792,0,0.998590936,0.999997162,0.098591549,0.328638498
6037302503,4290,34.1376048,-118.2473422,Los Angeles,0.718172303,0.000481877,0,0.998590936,0.999997162,0.10915493,0.328638498
6037302504,4273,34.1351285,-118.2491936,Los Angeles,0.592080635,0.000553566,0,0.998590936,0.999997162,0.143192488,0.328638498
6037302505,4376,34.1273036,-118.253081,Los Angeles,0.275766037,0.000506795,0,0.998590936,0.999997162,0.120892019,0.328638498
6037302506,3262,34.1277465,-118.2463128,Los Angeles,0.899527781,0.000565178,0,0.998590936,0.999997162,0.149061033,0.328638498
6037310501,4066,34.1946547,-118.3394509,Los Angeles,0.506881524,0.000655371,1.75E-05,0.998590936,0.999997162,0.190140845,0.763497653
6037310601,6383,34.1936348,-118.3272409,Los Angeles,0.527182909,0.000755279,1.75E-05,0.998590936,0.999997162,0.219483568,0.763497653
6037310701,2181,34.1853923,-118.312844,Los Angeles,0.117691247,0.000835724,1.75E-05,0.998590936,0.999997162,0.233568075,0.763497653
6037310702,6567,34.1811412,-118.3067629,Los Angeles,0.153304312,0.00158621,1.75E-05,0.998590936,0.999997162,0.4342723,0.763497653
6037310703,4793,34.1758933,-118.3002133,Los Angeles,0.201238789,0.002241115,1.75E-05,0.998590936,0.999997162,0.582159624,0.763497653
6037310800,5314,34.1741488,-118.3221829,Los Angeles,0.217860564,0.001195361,1.75E-05,0.998590936,0.999997162,0.329812207,0.763497653
6037311801,2873,34.1661607,-118.306208,Los Angeles,0.34268146,0.000850914,1.75E-05,0.998590936,0.999997162,0.240610329,0.763497653
6037311802,4068,34.1710001,-118.3112874,Los Angeles,0.294256249,0.000750231,1.75E-05,0.998590936,0.999997162,0.21713615,0.763497653
6037320000,0,34.1387609,-118.3509328,Los Angeles,0.191475875,0.000640614,0,0.998590936,0.999997162,0.1842723,0.328638498
6037320100,7601,34.2948569,-118.4273952,Los Angeles,1.138936693,0.000520045,0,0.998590936,0.999997162,0.13028169,0.328638498
6037320201,4049,34.2860283,-118.4396292,Los Angeles,0.222424526,0.000524314,0,0.998590936,0.999997162,0.131455399,0.328638498
6037320202,6151,34.2897466,-118.4345092,Los Angeles,0.678801343,0.000478915,0,0.998590936,0.999997162,0.106807512,0.328638498
6037320300,6734,34.2821477,-118.4458616,Los Angeles,0.392200738,0.000499577,0,0.998590936,0.999997162,0.118544601,0.328638498
6037401704,7108,34.1006379,-117.7430957,Los Angeles,0.975907653,0.000702232,0,0.998590936,0.999997162,0.205399061,0.328638498
6037402101,5558,34.0860588,-117.7337541,Los Angeles,0.926008565,0.000612404,0,0.998590936,0.999997162,0.169014085,0.328638498
6037402102,4858,34.0844486,-117.7464275,Los Angeles,0.793724493,0.000728894,0,0.998590936,0.999997162,0.210093897,0.328638498
6037402200,6782,34.0818183,-117.764973,Los Angeles,1.539778394,0.000637396,0,0.998590936,0.999997162,0.179577465,0.328638498
6037402301,5464,34.0680438,-117.7700769,Los Angeles,1.522343627,0.000613849,0,0.998590936,0.999997162,0.170187793,0.328638498
6037402303,4080,34.0671263,-117.7559076,Los Angeles,0.769952065,0.0006521,0,0.998590936,0.999997162,0.187793427,0.328638498
6037402304,4057,34.0617068,-117.7658059,Los Angeles,0.823922857,0.000407205,0,0.998590936,0.999997162,0.068075117,0.328638498
6037402402,6635,34.0546198,-117.7865057,Los Angeles,1.72333905,0.000302742,0,0.998590936,0.999997162,0.045774648,0.328638498
6037402403,5231,34.0502857,-117.8132614,Los Angeles,0.638759208,0.000430956,0,0.998590936,0.999997162,0.079812207,0.328638498
6037402404,1862,34.0539197,-117.8174587,Los Angeles,0.345620278,0.000387185,0,0.998590936,0.999997162,0.061032864,0.328638498
6037402405,2875,34.0671411,-117.7929465,Los Angeles,2.427340356,0.000676896,0,0.998590936,0.999997162,0.19600939,0.328638498
6037402406,5329,34.0670423,-117.7827836,Los Angeles,1.96348128,0.000571572,0,0.998590936,0.999997162,0.150234742,0.328638498
6037402501,5591,34.0542894,-117.7643708,Los Angeles,0.316654633,0.001031553,1.75E-05,0.998590936,0.999997162,0.278169014,0.763497653
6037402502,6839,34.0477052,-117.7604508,Los Angeles,0.825212531,0.000845061,0,0.998590936,0.999997162,0.237089202,0.328638498
6037402600,7493,34.0696836,-117.7432184,Los Angeles,0.889107803,0.000686263,0,0.998590936,0.999997162,0.199530516,0.328638498
6037402702,6365,34.0640498,-117.7259547,Los Angeles,0.335330676,0.000840195,0,0.998590936,0.999997162,0.235915493,0.328638498
6037402706,3834,34.0716281,-117.7204486,Los Angeles,0.493079266,0.00093478,1.75E-05,0.998590936,0.999997162,0.254694836,0.763497653
6037402801,4976,34.0542821,-117.7349296,Los Angeles,1.204652296,0.000963456,1.75E-05,0.998590936,0.999997162,0.261737089,0.763497653
6037402803,3270,34.0478488,-117.7453051,Los Angeles,0.957945183,0.001108658,1.75E-05,0.998590936,0.999997162,0.299295775,0.763497653
6037402804,4238,34.0483608,-117.7322415,Los Angeles,1.579754094,0.001399831,1.75E-05,0.998590936,0.999997162,0.383802817,0.763497653
6037402902,6903,34.0340192,-117.7449619,Los Angeles,1.545974655,0.001671891,1.75E-05,0.998590936,0.999997162,0.464788732,0.763497653
6037402903,4363,34.039394,-117.7335433,Los Angeles,2.389061681,0.001118362,1.75E-05,0.998590936,0.999997162,0.30399061,0.763497653
6037402904,3705,34.0260693,-117.7362111,Los Angeles,1.344180406,0.001121244,0,0.998590936,0.999997162,0.305164319,0.328638498
6037403000,6950,34.0378439,-117.7572801,Los Angeles,1.07686901,0.001284264,0,0.998590936,0.999997162,0.349765258,0.328638498
6037403200,399,34.0382703,-117.812962,Los Angeles,1.136203819,0.001859994,0,0.998590936,0.999997162,0.512910798,0.328638498
6037404201,3519,34.1265873,-117.8953117,Los Angeles,1.51407901,0.001952132,1.75E-05,0.998590936,0.999997162,0.536384977,0.763497653
6037404301,5503,34.1275266,-117.9041106,Los Angeles,1.016783326,0.002166962,0,0.998590936,0.999997162,0.568075117,0.328638498
6037404401,3715,34.1292276,-117.91619,Los Angeles,1.038181538,0.003509848,1.75E-05,0.998590936,0.999997162,0.75,0.763497653
6037404402,5156,34.1209332,-117.9236036,Los Angeles,0.877829271,0.00410476,0,0.998590936,0.999997162,0.789906103,0.328638498
6037404501,2789,34.1109251,-117.9220312,Los Angeles,1.398520478,0.004223402,0,0.998590936,0.999997162,0.801643192,0.328638498
6037404503,2638,34.1105983,-117.9120723,Los Angeles,0.598709859,0.005135255,0,0.998590936,0.999997162,0.83685446,0.328638498
